"M_T","lia_080314_039_pos","lia_080314_040_pos","lia_080314_041_pos","lia_080314_042_pos","lia_080314_043_pos","lia_080314_044_pos","lia_080314_045_pos","lia_080314_046_pos","lia_080314_047_pos","lia_080314_048_pos"
"232.1213_2.5819",0.005564413,0.005538229,0,0,0,0,0,0,0,0.00385013
"233.0855_1.9559",0,0,0,0,0,0,0,0,0,0
"332.9526_0.3043",0,0.006423637,0.007559038,0,0,0,0,0.022571993,0,0.020174551
"517.2384_3.0467",0,0,0,0,0,0,0,0,0,0
"145.9322_4.5513",0,0.016360131,0,0,0,0,0.02017503,0,0.02340231,0
"522.017_2.7638",0,0,0,0,0,0,0,0,0,0
"524.2566_4.6381",0.003609633,0.007023501,0.00480883,0.008207315,0.006807417,0,0.002450634,0,0.007128208,0.000965253
"234.9984_3.9785",0.014720043,0.005144222,0,0,0,0,0,0,0.006948227,0
"147.119_3.3038",0,0,0,0.022617436,0,0,0,0,0.003791449,0
"235.1695_5.4086",0,0,0.015955936,0.025734161,0,0,0.003946114,0,0,0
"527.1057_4.4154",0,0,0,0,0.001357423,0.002370015,0,0,0,0
"527.1194_4.884",0.00198372,0.001089052,0,0.00157729,0.00225657,0.006614288,0.001295037,0,0.003438591,0
"527.1563_0.3419",0.013420364,0.008493279,0.003826843,0.008495734,0.01261417,0.017207189,0.01440227,0.004161608,0.021735115,0.003655338
"149.0233_5.0499",0,0,0,0,0,0,0,0,0,0.017422437
"149.0248_1.8534",0,0,0.02230712,0,0.040519649,0.033092357,0,0,0.022144809,0
"339.0251_3.9461",0,0,0,0,0,0,0,0,0,0
"530.2825_3.4143",0,0,0,0,0,0,0,0,0,0
"149.0511_2.6566",0,0.022119712,0.016462525,0,0,0,0,0,0,0
"237.1429_1.8719",0.007419217,0,0.007072884,0,0,0,0,0,0,0
"339.1715_4.7912",0,0,0.004182854,0,0.020213417,0,0,0,0,0
"531.2038_4.1159",0,0.001668995,0,0,0,0,0,0,0.000916484,0.000762844
"531.3082_5.7116",0.00504612,0.009385327,0.004919613,0.00427761,0.010392405,0.011322941,0.007639495,0.01098756,0.007158995,0
"535.1243_2.9932",0.014167548,0.00760123,0.010994377,0.019172635,0.006662393,0.009137005,0.008036895,0.004537512,0.00742423,0.002663968
"535.3008_5.328",0.00470673,0.006992512,0,0.005939623,0.007889295,0.010295865,0.010876215,0.007212015,0.008989594,0.006358482
"149.128_5.7819",0,0,0,0,0.007529636,0,0,0,0,0
"150.0658_2.7687",0,0,0,0,0.022774537,0,0,0,0,0
"341.0572_3.4923",0.005545997,0,0.006025289,0.006168556,0,0,0,0,0,0
"341.1265_3.417",0,0,0,0,0,0,0,0,0,0
"537.3193_5.4428",0.00377012,0.010091441,0,0.005912584,0.003509576,0.007603712,0.011130691,0.009444577,0.00992976,0.007745965
"540.1299_4.4177",0,0,0,0.00064714,0,0,0.014031015,0,0.018019447,0.010714635
"238.8625_0.2682",0.033210206,0.005832627,0.011859127,0.014047795,0.006111303,0.007400807,0.007662154,0.012886127,0.017050864,0.007866758
"239.0629_4.7661",0.010355333,0,0,0,0,0,0,0,0,0
"342.0567_4.5904",0.025725215,0.020202803,0.006654491,0.012346124,0.03132224,0.017705039,0.010356806,0.006836111,0.018867254,0
"541.2656_3.3242",0.004127926,0.003096715,0,0.002215416,0,0.005390582,0.006330515,0.012774372,0.007630261,0.006735007
"542.1849_4.4165",0,0,0,0,0,0,0,0,0,0
"542.29_5.7298",0,0.007107615,0.002300623,0.002298337,0,0.002426494,0.003224519,0.00275324,0.002150303,0.003438782
"151.0407_2.0507",0,0.000743743,0,0,0.064463078,0,0,0,0,0
"239.1594_4.8313",0,0.010804194,0,0,0,0,0,0,0,0
"342.229_4.7657",0.00606692,0.013008861,0,0.005036512,0.012100786,0.011117944,0.004184903,0,0.011170684,0
"343.044_4.2409",0,0,0,0,0,0,0,0,0,0
"151.142_0.3085",0.003015044,0,0,0,0,0,0.032755883,0,0.03505847,0.002319001
"343.1611_1.6636",0,0.010861746,0,0,0,0,0,0,0,0
"343.1616_1.9177",0.043418207,0.022206039,0,0,0.019244658,0,0.00439929,0,0.005508376,0
"344.0941_1.7516",0,0,0,0,0,0,0,0,0,0
"545.0844_2.5954",0.017016843,0.004581988,0,0,0,0,0.014456303,0,0.010036328,0
"545.3444_4.5948",0.004325246,0.000956241,0,0.001820643,0.007248289,0.004258915,0.001188715,0,0.001356965,0
"546.8219_0.2484",0,0.006799935,0.028635716,0.012645359,0.003819927,0.00672097,0.008690514,0.026209114,0.009375607,0.020058111
"152.0612_1.0089",0,0,0,0,0,0.008212427,0,0,0,0.016697681
"240.1605_5.6817",0.005264487,0.009635455,0.002967471,0.007781898,0.01127415,0.009358736,0.002980501,0,0,0
"241.0581_3.4339",0.036377843,0.009989619,0,0.012940988,0.009171305,0.016949897,0.011880173,0.014197979,0.009669261,0.005524904
"344.0999_2.8041",0,0.003240594,0,0,0,0,0,0,0.007173204,0
"548.0786_4.9225",0.01420175,0.00610489,0.014009172,0.01105545,0.013295782,0,0.008035152,0,0.003914594,0.001663892
"153.056_3.8881",0,0.006374939,0.011048155,0,0,0.009519805,0.008931046,0,0.007547375,0
"242.0134_2.2071",0,0,0,0,0,0,0,0,0,0
"346.2234_4.2786",0.016687977,0,0,0,0,0,0,0,0.021827474,0
"153.1407_3.118",0,0,0.009568184,0.012265006,0,0.021821711,0.013858459,0,0.014741893,0
"242.1387_4.6426",0.003709609,0.011649759,0,0.007042825,0.018937208,0.010875295,0.013795712,0,0.013235733,0
"242.1408_2.6741",0,0.011324372,0,0.013622377,0,0,0,0,0.011748519,0
"563.0478_2.8647",0,0,0,0,0,0,0,0,0,0
"242.2845_5.9645",0.009321378,0.006892903,0.012961577,0.007497084,0.007593446,0.007867279,0.007170633,0.01419036,0.007661048,0.010392522
"243.1278_3.4471",0,0.011749367,0,0,0,0.021146058,0,0,0,0
"243.1297_0.3577",0.003962178,0.014695563,0.015878496,0.019482685,0.012521355,0.007093311,0.014377868,0.006700227,0.01427773,0.010535079
"243.1376_1.8268",0,0,0,0.014911248,0.062455949,0.051205298,0,0.004180657,0.003149673,0
"350.0834_2.2997",0,0.004550998,0,0,0,0,0.002870693,0,0,0
"350.0971_5.7224",0,0,0.006087671,0,0.015288409,0.005175126,0,0.00662403,0,0.00422992
"155.1081_3.7292",0.003399159,0,0,0,0,0.004083204,0,0,0,0
"155.1521_2.4148",0.013178319,0.013573308,0.044329216,0.020609321,0,0,0.011125462,0.011600943,0.008276773,0.008001698
"244.0813_2.4546",0,0,0,0,0,0,0,0,0,0
"244.1202_2.054",0,0,0,0,0,0,0,0.00227955,0,0
"351.0175_4.4225",0.003283398,0.008548617,0,0.01505726,0.042317944,0.004988955,0,0,0,0
"351.1425_3.6867",0.019902971,0.008194453,0,0,0,0,0,0,0,0
"572.7584_2.5364",0.003651728,0.004504514,0.001082014,0,0.005255662,0.001066821,0.004200589,0,0.00107752,0
"575.1839_3.4288",0,0,0,0,0,0,0,0,0,0
"245.0127_2.529",0.031050214,0,0.01030817,0,0,0,0,0.013289969,0,0
"352.1224_5.5094",0,0.006536526,0.005749945,0.004472293,0.004901804,0.005154208,0.004601476,0,0.004122994,0
"577.2467_2.6598",0,0.001117828,0,0,0,0,0,0,0,0
"156.0978_2.8918",0,0,0,0,0.03126133,0.02572502,0.014194855,0,0,0
"157.0644_0.4088",0,0,0,0,0,0,0,0,0,0
"353.9855_4.8018",0,0.002901926,0.018102755,0.00138441,0.003872135,0.004796509,0.003322126,0.009944935,0.000336281,0.001433189
"354.0518_4.9315",0,0,0,0,0,0,0,0,0,0
"354.082_3.1493",0.013964967,0.011162785,0.003346068,0,0.039098416,0.014734675,0,0.0061859,0.019156172,0
"578.0621_3.566",0,0,0,0,0,0,0.000742511,0,0,0
"158.0018_3.9786",0,0,0,0.013148289,0,0,0,0,0,0
"246.0486_3.8284",0.024157182,0.007946539,0,0,0,0.000976873,0.010585137,0.004830869,0.010585745,0
"355.1606_3.9848",0,0.008077137,0,0,0,0,0,0,0.003611468,0
"355.1686_2.9947",0.014107037,0.006527672,0,0,0.036296556,0.014090399,0,0,0.009413498,0
"158.0044_4.8504",0,0,0,0.007913489,0,0,0,0,0,0
"158.0142_2.7674",0.009358211,0,0,0,0.006932138,0,0,0,0.000466531,0
"158.0815_2.0529",0,0,0.025279968,0,0,0,0,0,0.02263739,0.0112076
"586.2826_3.6096",0,0.203097158,0.024450711,0.087390874,0,0,0,0,0,0
"158.9614_2.4458",0,0,0,0,0,0.012090634,0,0.06014711,0,0
"591.1821_3.1107",0.001176025,0,0,0,0,0,0,0,0,0
"592.2465_4.5971",0.027853636,0.007634433,0,0.00958812,0.019311369,0.014592433,0.006607649,0.001160729,0.011068852,0.001501747
"248.0537_4.0546",0.005085584,0.001649073,0.005892995,0,0.007042356,0.005357113,0.003107739,0,0.002763661,0
"359.0083_2.0962",0,0,0,0,0,0,0,0,0,0
"593.2843_2.6678",0.001915316,0.005876897,0,0.007864818,0,0,0.005969717,0,0.001636409,0
"159.9585_0.2024",0,"7.08E-05",0.016303342,0.002098246,0,0.002840671,0.009408623,0.003351383,0.001345124,0.021505447
"249.0294_0.3554",0.015114682,0.010186622,0.011442886,0.009440305,0.01791334,0.0088065,0.005169688,0.007295831,0.01038445,0.008099638
"160.0435_1.7305",0.008792562,0.000872127,0.00376231,0.008987849,0.018554345,0.011816607,0.014771782,0.003019928,0.010424709,0.008124667
"249.1576_5.0407",0.027824696,0,0.009841376,0,0,0,0.027751778,0.042050402,0,0.026064009
"360.131_2.5734",0,0,0,0,0,0.050075723,0,0,0,0
"360.1496_4.85",0.004012165,0,0,0.008969822,0,0.007482387,0.006703513,0.006199869,0.009321139,0
"250.1442_3.1402",0,0.017086166,0,0,0.056298239,0,0,0,0.021810896,0
"361.1494_3.7676",0,0,0,0,0,0,0,0,0,0
"361.1774_0.3466",0.004104248,0.006724676,0.003855884,0.008030659,0,0,0.002468064,0.003037707,0.002176353,0.005377994
"607.119_3.2526",0,0,0,0,0,0,0,0,0,0
"161.1087_4.033",0.028982304,0.011306663,0.013281018,0,0.039919251,0.024697943,0.002546498,0,0,0
"161.1396_0.3514",0.016908975,0.008699136,0.004349566,0,0.006981446,0.009434041,0,0.015307911,0.006578792,0.005882929
"162.0237_3.0348",0,0,0,0,0,0,0,0,0,0
"362.22_2.601",0,0,0,0,0,0,0,0,0,0
"162.0252_4.3423",0.018929528,0.015235662,0,0,0,0.013989993,0,0,0.01567969,0
"162.0557_1.865",0,0,0,0,0.105525117,0,0.005697812,0,0,0
"251.1345_3.5922",0.024649166,0,0,0,0.065805999,0,0,0,0,0
"614.8037_0.2553",0.003635943,0.007753963,0.027455827,0.009669238,0.003886638,0.003830095,0.009968121,0.024055288,0.007587634,0.019716409
"615.2827_4.4935",0,0.007703052,0,0.00666788,0,0,0.002373943,0,0.001690877,0
"615.9737_4.3653",0,0,0.00109492,0.006228042,0,0,0.001831875,0,0,0
"365.0955_2.6646",0.038477324,0.022042238,0,0.008367748,0,0.031268303,0,0,0,0
"163.1127_3.5005",0,0,0,0,0,0.02630445,0,0.017736045,0.028072352,0
"163.1132_4.7806",0,0,0,0,0,0,0,0,0,0
"366.1153_2.3931",0,0,0,0.04420017,0.004434828,0.025497013,0.017719167,0,0.021905623,0
"626.1671_3.5736",0,0,0,0,0,0,0,0,0,0
"253.1074_3.8693",0.004454161,0,0.003002964,0,0.007932802,0.00489064,0,0.00662403,0.015994657,0
"253.1306_2.0632",0.047248838,0,0,0.004106362,0.049763466,0.010653564,0,0,0,0
"367.1765_4.7509",0.024233479,0.011877752,0,0,0.054192493,0.029498636,0.015913436,0,0.021240166,0
"630.3144_2.7603",0.002570417,0.004648393,0.000432375,0.00276882,0,0,0.004939614,0.000966428,0.00237528,0.000743256
"164.1087_4.8589",0.020450204,0.014972254,0.00176607,0.006884194,0.026652474,0.016000218,0.008929303,0,0.013683318,0
"164.1087_3.0989",0,0,0.002625443,0.004573239,0,0.005930268,0,0.006686258,0,0.002034975
"254.07_3.3574",0.017316769,0.010144565,0,0.011446618,0,0,0.009978579,0,0.008916181,0
"368.1638_2.2098",0,0,0,0,0.07075131,0,0,0,0,0
"165.0937_2.8282",0,0,0,0.014109084,0,0,0,0,0,0
"254.1089_3.0231",0,0,0.003516006,0,0.024509022,0.016611025,0,0,0,0
"636.1734_3.5717",0,0,0.001897288,0,0,0,0,0,0,0.002370148
"638.03_2.8035",0,0.00401754,0,0,0,0,0,0,0.014275362,0
"638.2043_4.8818",0.012852084,0.009719569,0.007066431,0.008739087,0.031513671,0.01925925,0.004793204,0,0.00305021,0
"254.9998_2.1769",0.030429315,0,0,0.023947767,0.012463345,0.023553726,0.036281938,0,0.027238755,0
"255.0385_4.5446",0,0,0,0,0,0,0,0,0,0
"167.0717_3.6312",0,0,0.00681475,0,0,0,0,0,0,0.001000076
"255.1344_2.182",0.022752267,0.017249966,0,0.010835531,0.034225616,0,0.016075534,0,0,0
"167.082_2.2524",0.00830584,0,0,0,0.033648422,0.030573824,0.025257569,0.007740312,0.023452042,0
"372.2552_2.9446",0.018466485,0.007979742,0.015079355,0.009993709,0.012985431,0.010885754,0.007580234,0.012307032,0.007985488,0.006606597
"373.0499_4.9288",0.003780644,0,0.005089551,0,0.005328174,0,0,0,0,0
"373.1094_2.1702",0,0,0,0,0,0,0,0,0,0
"653.3562_5.197",0.002336264,0.00941189,0,0.002145114,0,0.001405693,0.007093942,0.000857213,0.007836293,0
"257.0758_0.3259",0.037635427,0.026254568,0,0,0,0.005124923,0.011972552,0.007746661,0.013863299,0.008802629
"257.1108_1.5627",0.024478155,0.007981955,0,0,0.016834363,0,0,0,0.001591414,0.01011176
"373.2737_5.696",0,0,0.016082853,0.005296089,0,0,0,0,0,0
"661.1625_4.4208",0.011470847,0.003404395,0,0,0,0,0,0,0,0
"375.0524_0.3396",0.013957074,0.006988085,0.018607192,0,0,0.001702729,0.004129127,0.065619301,0,0.036768851
"665.1308_2.2017",0,0,0,0,0,0,0,0.000535917,0,0.000586552
"671.012_3.8037",0.000186796,0.06220657,0.052720737,0.020784174,0,0,0,0,0,0.000929342
"377.053_1.6621",0,0,0,0,0,0,0,0,0,0.003864277
"59.5629_5.1352",0,0,0,0.009867526,0,0,0,0,0,0.005308348
"61.011_2.7943",0,0.010348209,0,0,0,0,0,0,0,0
"170.1535_5.2976",0,0.016636821,0,0.035471898,0.039678511,0.020934786,0.008789864,0,0.009588743,0
"171.1049_3.0036",0,0.023826336,0,0,0,0,0.001774357,0,0.004741087,0
"260.1756_0.3213",0,0,0,0,0,0.001426611,0,0,0,0
"379.1693_5.337",0.020647524,0.010850678,0,0.005013078,0.032610051,0.019999749,0,0.002197004,0.016338043,0
"381.0806_2.0062",0.025291112,0.009051086,0,0,0.01145688,0.010678665,0.00564378,0,0.008885395,0
"700.2838_4.1303",0.001291786,0.186070757,0,0.021465564,0,0,0,0,0,0.000488612
"172.1_3.3137",0,0,0,0,0,0,0,0,0,0
"262.1309_0.688",0,0,0,0,0,0,0,0,0,0
"382.2084_4.2944",0,0,0,0,0,0,0,0,0,0
"67.0553_5.5244",0,0.009028951,0,0,0,0.006867396,0,0,0,0
"67.0556_4.1418",0,0,0,0,0,0,0,0,0,0
"173.1333_4.7539",0.033510132,0.009998473,0,0,0.039994663,0.024131064,0.013703334,0,0.015826517,0
"263.081_0.324",0.014914732,0.007120896,0.005621953,0.007327638,0.008802945,0.006687501,0.005779732,0.00776698,0.006500642,0.006762213
"263.1091_2.3702",0.022220819,0.032246568,0.003433188,0,0.031348344,0,0,0,0,0
"714.1733_3.1062",0,0.001053636,0,0,0,0,0,0,0,0
"69.0705_5.2611",0,0,0.008669016,0,0,0.002388841,0.009685758,0.009302343,0.007338976,0.016481125
"70.012_0.236",0.016874773,0.007574668,0.007329943,0.011143779,0.011123325,0.009088893,0.00980428,0,0.016814046,0
"263.1391_4.9984",0,0,0,0,0.010264784,0,0,0,0.026580402,0
"263.1634_5.6773",0,0,0,0,0.045183615,0.007781515,0,0,0,0
"383.1682_3.42",0.011973354,0.008291848,0,0.007190639,0,0,0,0.005004851,0,0
"383.1691_4.2102",0.004925097,0.019538747,0,0.00816225,0,0,0.008967648,0,0.010221046,0
"384.0737_3.9022",0.010463201,0.013794661,0.009519784,0,0.036725827,0.016995917,0.004261594,0,0.015168164,0
"70.0659_1.888",0.019495178,0.041040886,0,0,0,0,0,0,0,0.007592526
"71.0867_3.4105",0,0,0.005645616,0.007653912,0,0,0.006574533,0,0,0.004518298
"264.1241_3.762",0,0,0,0.014658882,0.022177039,0,0,0.003040247,0,0
"264.1367_3.5742",0,0.008318411,0,0,0,0.009260421,0,0,0,0
"385.0815_0.2857",0.006895663,0.002645157,0,0,0.010241581,0.010772796,0.004847236,0,0.007431335,0
"385.2252_5.3765",0.002033707,0.016023676,0,0.00374043,0.006961142,0.005857054,0,0,0.016918246,0
"738.4093_3.3438",0,0,0,0,0,0,0,0,0.00013025,0
"743.9038_4.7532",0,0,0,0,0.000362559,0.000309587,0.002466321,0,0,0
"265.137_4.4726",0,0,0,0,0,0,0,0.016876292,0.01486267,0
"73.5311_0.2371",0.003070293,0,0,0,0,0,0,0,0,0
"266.0537_4.414",0,0.00172876,0,0,0,0.000983148,0,0,0,0.001396189
"388.052_3.274",0,0,0,0,0,0.000978965,0,0,0,0
"388.9477_4.4009",0.00073666,0,0,0,0,0.006585003,0,0,0,0
"389.1152_4.0714",0.004325246,0.002317556,0,0.002527269,0.005426791,0.004194069,0.002434948,0,0.007618421,0
"76.0397_1.9346",0.00538551,0,0,0,0,0.01814641,0.024098486,0,0.014424557,0.008616543
"178.036_3.7339",0.012986261,0.012833993,0,0,0.0310815,0.020031126,0.010642655,0,0.015989921,0
"391.107_3.9649",0.000957658,0.002957264,0,0.001946826,0,0,0.001403101,0,0.001110674,0.00171395
"391.2874_5.6993",0,0,0.02086802,0,0,0,0,0,0,0
"76.0399_3.152",0.03200261,0.028390616,0,0.016189304,0,0,0,0,0.03348837,0
"76.0402_5.1022",0.011502418,0.00910421,0.010474881,0,0.015885907,0.00560813,0,0.002999609,0.007668152,0
"76.076_0.4064",0,0,0,0,0,0,0,0.003701888,0.058484462,0
"79.0117_0.233",0,0.007537038,0.006386677,0.010440758,0.015552352,0.006813009,0.011618726,0.004274633,0.013799359,0
"79.0545_2.8834",0,0.014230724,0,0.023543981,0,0,0,0.003102474,0,0
"179.059_1.8259",0.048409078,0,0.01286155,0,0.039800331,0,0,0,0,0
"179.112_5.0225",0,0,0,0,0,0,0,0,0,0
"179.1126_4.4508",0,0,0,0.016733694,0,0,0,0,0,0
"392.1364_1.7089",0.024554452,0.018139802,0.00288035,0.005762967,0.008135835,0.007898656,0,0,0,0
"392.8836_0.3042",0,0.002775755,0,0.005202353,0,0,0.006471697,0.001161999,0.004040107,0
"829.0861_4.5762",0,0.035097583,0.027436467,0.035677396,0.000290048,0,0,0,0,0.004500887
"268.1549_5.0675",0.021268423,0.011390777,0,0,0.035156669,0.018096206,0,0,0,0
"394.9082_0.37",0.035559625,0.013070839,0.002558758,0.011228502,0,0.012293539,0.008092671,0,0.016617488,0
"81.0703_4.5001",0,0,0,0,0,0,0,0.009758253,0,0
"83.0503_4.173",0,0,0,0,0,0.008561758,0.010036097,0,0,0.005592374
"269.0463_5.2076",0,0.013604298,0,0.007747648,0.011909354,0.010203825,0.007510515,0,0,0.006704537
"269.0529_4.5989",0,0,0,0,0,0,0,0,0,0
"395.1823_3.4205",0.018524365,0.001387877,0,0.003870219,0.005003321,0.003940961,0,0,0.001195929,0
"180.1405_4.9591",0,0.017263247,0,0,0.024967297,0.014163613,0.010402124,0,0.014538229,0
"398.1035_5.6661",0.004638326,0.011014479,0.001082014,0.006923852,0.007512233,0.005467979,0.003543485,0,0.009932128,0
"182.0819_2.1585",0.017945561,0.017577567,0,0.008737285,0,0,0,0,0.006045952,0.002393001
"270.1467_2.8064",0.015688224,0,0,0.006298344,0.021359105,0,0.009056541,0.003261217,0.015189478,0.001831478
"270.1728_5.4466",0,0.005998641,0,0,0,0,0.004517812,0,0,0
"399.0376_4.4267",0,0,0,0,0,0,0.016018015,0.019105045,0.006510114,0.015618165
"86.0971_2.7228",0.039774372,0.08213711,0,0.017779212,0,0.013431481,0,0,0.010694681,0
"87.0282_2.7743",0,0,0.014516837,0,0,0,0,0.008253369,0,0.008507721
"87.0457_0.4499",0,0,0,0,0.006819019,0,0,0.004187007,0,0
"182.9752_4.2877",0,0,0,0,0,0,0,0,0,0
"183.099_2.4622",0,0.014441009,0,0,0.002665537,0,0,0,0,0
"183.1028_3.982",0,0,0,0,0,0,0,0,0,0
"183.1201_5.4798",0,0,0,0,0,0,0.004076838,0,0.006936386,0
"271.1667_2.7256",0,0,0,0,0,0,0,0.028726144,0,0.015068612
"400.073_1.8345",0,0,0,0,0,0,0,0,0,0
"400.2008_2.704",0,0.228718659,0.013538077,0.024214555,0,0,0,0,0,0
"88.0758_3.5849",0,0,0,0,0,0,0,0,0,0
"272.152_4.865",0,0,0,0.000921137,0,0,0,0,0,0
"272.1867_5.8137",0.007642846,0.011837908,0,0,0.012573563,0.017018927,0,0,0.012889979,0
"89.5053_5.4719",0,0,0.015792451,0,0,0,0,0,0.011542487,0
"185.0597_3.9806",0.004048998,0.004933937,0,0.00203876,0.008840651,0.006185468,0.005908713,0,0.007331871,0
"185.0829_3.5399",0,0,0.003694549,0.007630478,0.057139377,0.028678649,0,0,0,0.000311232
"402.2244_3.2508",0.010142228,0.005345652,0,0.00570348,0.012889715,0.008086919,0.006687826,0,0.006403547,0.003498634
"402.2853_4.9464",0,0.006589651,0.005908053,0.006761617,0,0,0,0,0.008217569,0
"93.0017_3.9609",0,0.011671894,0,0.009519621,0,0.016288887,0.010539819,0,0.010166577,0
"93.0699_2.4091",0,0,0,0.012146034,0,0,0,0,0,0
"273.0956_5.5122",0.01088415,0.006941601,0.010292036,0.008483116,0,0,0.024387821,0.015535231,0,0
"273.1147_0.3618",0.003956916,0.002266645,0.003076102,0.00630916,0,0.004945027,0,0.004324161,0.003538054,0.006746977
"93.0707_5.0061",0,0,0,0.00534476,0,0.004951303,0,0.011621262,0,0.007230148
"94.0614_0.3164",0,0.004090586,0.010361948,0.016171277,0.021538935,0.014247285,0,0,0.011440656,0
"186.1136_2.3533",0,0,0,0,0,0.00551609,0,0.003767925,0.005811503,0.003661868
"273.2159_3.3833",0.003564908,0.005381069,0.001917724,0.009205965,0.015999025,0.011350135,0.005926143,0,0.00977346,0.001524599
"274.0446_1.8698",0,0,0,0,0,0,0,0,0,0
"406.7938_0.2689",0.007613906,0.007231572,0.003618185,0.007875634,0.003071604,0.005823586,0.005913942,0.007396157,0.006015166,0.006860153
"95.0836_2.0817",0,0,0.007988186,0,0,0,0,0.010348778,0.00699559,0
"95.086_4.2907",0,0,0,0,0.03851252,0.026570109,0.014416214,0,0.048159217,0
"275.036_2.7404",0.007240314,0.004086159,0.002097343,0.006830116,0,0,0,0.008865482,0.002766029,0.006090779
"275.1282_4.4766",0.015825033,0,0,0.014179386,0.034962337,0.02311863,0.009220381,0,0.005359181,0
"408.1642_3.9709",0.002162623,0.029501803,0.006430775,0.016196514,0.010389505,0.012287263,0.006340973,0,0.003557,0
"409.1075_3.315",0,0.002950623,0,0.003716996,0.001412532,0,0.001453648,0.003347574,0,0
"409.1874_4.6772",0,0,0,0.028210957,0,0,0,0,0,0
"96.963_3.8467",0,0,0,0,0,0,0,0,0,0
"189.0495_0.3232",0,0,0,0,0,0,0,0,0,0
"410.0954_3.2965",0.01981352,0,0,0.003349262,0,0,0,0,0,0
"410.1808_4.0449",0.017037891,0.006808789,0,0,0.031403453,0.01715071,0.007006792,0.004423217,0.015923612,0
"277.1528_2.4912",0.022986419,0.01209689,0,0,0,0.005578844,0.009107087,0,0,0.005358406
"277.872_5.5848",0,0,0,0,0,0,0,0,0,0
"97.9709_3.8408",0,0,0,0,0,0,0,0,0,0
"97.9709_4.5713",0,0,0,0,0,0,0,0,0,0.030732482
"278.0201_3.7485",0,0,0,0,0,0,0,0,0,0
"412.8636_0.2461",0,0.004522223,0.015104093,0.011578209,0.004898904,0.007164433,0.007669126,0.011353304,0.007786561,0.012905227
"97.9713_1.6241",0,0,0.013147649,0.000769717,0.002778656,0,0,0,0.002252135,0
"97.9717_3.3711",0.010676306,0,0.004644269,0,0,0,0,0.034597097,0,0
"98.061_0.7491",0.035130783,0,0,0,0,0,0,0,0.013569646,0.008768894
"190.1147_0.4891",0.003567539,0.00519956,0,0,0,0.003934685,0.006686083,0,0.016231475,0
"190.1243_2.9918",0,0,0,0,0,0,0,0.003064376,0,0.000980488
"278.9827_2.6346",0,0.010531931,0.008420561,0.010913044,0.005415189,0.007817076,0.019498753,0.037354147,0.00282997,0.031852263
"279.0006_4.7092",0,0,0,0,0,0,0,0,0,0
"279.081_5.5324",0,0,0,0.009101413,0,0.011638804,0,0,0,0
"413.1401_2.4695",0,0,0,0,0,0.013444032,0,0,0.01525105,0
"413.2139_4.8041",0,0,0,0,0,0,0,0,0,0
"98.5104_5.3412",0.007169279,0,0.005609047,0.013103223,0,0.007151882,0,0,0.002114781,0
"98.9863_0.6477",0,0.001418867,0,0,0,0,0.007357132,0,0,0
"98.9888_0.2464",0.023349487,0,0,0,0.02699763,0.019976739,0.014198341,0.015365058,0,0
"191.1298_4.6485",0,0.009639882,0,0.004369544,0,0,0,0,0,0
"279.153_5.4845",0,0.028149342,0,0.028630966,0.022968869,0,0,0,0.025157128,0
"279.1605_4.8398",0,0,0,0,0,0.002794652,0,0,0,0
"414.9007_0.2402",0.027772077,0,0,0,0,0,0,0,0,0
"416.2834_3.2104",0.02162886,0.009626601,0.015646175,0,0.009058186,0.010316783,0.00678892,0.016711199,0.008070742,0
"100.0405_4.5945",0.01224697,0.008090418,0,0.012504754,0.024036244,0.016880868,0.008578963,0,0.013669109,0.001501747
"193.1156_5.3265",0,0.01544152,0,0,0,0,0,0,0.023866473,0
"416.3007_4.8277",0,0.007530397,0,0,0.006189616,0.007409174,0.003974002,0,0.004866601,0
"101.016_2.0722",0,0.012734384,0,0,0,0,0.008488328,0,0,0
"193.1597_4.6988",0.03880619,0.020275849,0,0,0,0,0,0,0,0
"193.1642_4.1802",0,0.041485804,0,0.036367799,0,0,0,0,0.035359229,0
"418.0973_4.3095",0,0,0,0,0,0,0,0,0,0
"194.0817_3.3072",0,0.019680412,0,0,0,0,0,0,0,0
"195.034_3.4447",0.034207328,0.01004717,0,0.005676441,0.012460445,0.015090282,0.010593852,0.016113056,0.010301563,0.00774923
"282.1433_2.8116",0,0,0,0,0,0,0,0,0,0
"283.2022_4.0676",0,0,0,0.015688176,0.056266333,0.03766086,0,0,0.018123647,0
"106.0301_2.1716",0,0,0,0,0.013913583,0,0,0,0,0
"107.0497_1.0111",0,0,0,0,0,0,0.007526201,0,0,0
"195.1736_4.9731",0.028237752,0.020618945,0,0,0.040165791,0.026630771,0,0,0.029363008,0
"284.1017_3.0761",0.017861371,0.008734552,0.006221041,0.013106828,0.039640805,0.023317352,0.012035299,0,0.015663113,0
"423.1216_3.5632",0,0,0.014509308,0,0,0,0,0,0,0
"424.2164_3.7337",0,0,0,0,0,0,0,0,0,0
"197.0288_2.7246",0,0,0,0,0,0,0,0,0,0
"425.2299_3.7981",0,0,0,0,0,0.000541778,0,0,0.000952007,0
